ID,cityID,pet,rent,space,lat,lng,label,floor,unit,transport,twd97,food:avgcost,tag:pet,tag:transport,tag:capital,tag:home,tag:sport,tag:culture,tag:safe,tag:food
21104,114,N,72000,46.64,25.0669477,121.5969159,套,7,1543.7392795883359,2,"(310220.701703531, 2773325.753533386)",562.0,False,True,False,False,False,False,True,False
21105,116,N,25000,29.98,25.0001527,121.5437075,套,2,833.8892595063376,3,"(304882.2978486873, 2765904.530608395)",223.875,False,True,False,False,False,False,True,False
21106,103,N,30000,14.28,25.0482605,121.516777,套,14,2100.840336134454,3,"(302143.53059381456, 2771222.5625907183)",228.56161616161617,False,True,False,False,True,True,True,True
21107,236,N,9500,7.0,24.993403,121.455151,套,3,1357.142857142857,3,"(295945.7054979918, 2765123.9755008877)",139.57142857142858,False,True,False,False,True,False,False,True
21108,248,Y,27000,39.0,25.092212,121.44647820000002,套,7,692.3076923076923,2,"(295034.10713638796, 2776065.606233535)",172.0,True,False,False,False,False,False,False,False
21110,104,N,54800,23.09,25.0829948,121.560781,套,5,2373.321784322217,3,"(306567.73066835507, 2775087.627330548)",301.6461538461538,False,True,False,False,False,False,True,False
21111,104,N,35000,33.55,25.0664218,121.53355400000001,套,2,1043.2190760059614,3,"(303828.45060617244, 2773240.782448966)",249.66666666666666,False,True,False,False,False,True,True,True
21112,114,N,110000,57.19,25.0592153,121.58211770000001,套,3,1923.4131841230985,2,"(308731.41722507065, 2772462.754699429)",510.0,False,True,False,False,False,True,True,False
21113,244,N,27000,47.0,25.079970499999998,121.36967649999998,套,5,574.468085106383,1,"(287291.1220323938, 2774686.2831450645)",220.83333333333334,False,False,False,False,True,True,True,True
21114,106,N,11500,7.0,25.024454000000002,121.52605600000001,套,1,1642.857142857143,3,"(303090.0578044597, 2768589.2344091497)",192.0,False,True,False,False,True,True,True,True
21115,251,Y,23000,41.36,25.197516699999998,121.4212486,套,5,556.0928433268859,1,"(292452.84882576286, 2787721.6035291897)",0.0,True,False,False,False,False,False,False,False
21117,106,N,10500,6.38,25.0425567,121.55304369999999,套,4,1645.76802507837,3,"(305805.54465936637, 2770605.241456257)",356.2096774193548,False,True,False,False,True,True,True,True
21120,106,N,50000,49.55,25.021816,121.53111000000001,套,8,1009.0817356205852,3,"(303601.2672741904, 2768299.026279968)",190.3901098901099,False,True,False,False,False,True,True,True
21121,106,N,7000,4.96,25.024454000000002,121.52605600000001,套,1,1411.2903225806451,3,"(303090.0578044597, 2768589.2344091497)",192.0,False,True,True,False,True,True,True,True
21122,111,Y,65000,35.44,25.0904938,121.5188288,套,9,1834.0857787810385,2,"(302332.614434173, 2775901.3589358623)",117.46875,True,False,False,False,False,False,False,False
21123,111,N,9500,7.0,25.0801014,121.51112069999999,套,4,1357.142857142857,2,"(301559.4632314376, 2774747.2717266493)",187.16666666666666,False,True,False,False,False,True,True,False
21124,244,Y,39000,41.0,25.066377499999998,121.3616753,套,9,951.2195121951221,2,"(286488.02154098667, 2773178.480120297)",365.0,True,False,False,False,False,False,False,False
21125,247,N,10500,10.0,25.0830336,121.4591038,套,5,1050.0,2,"(296311.0621041431, 2775053.225039723)",219.33333333333334,False,True,False,False,True,False,True,True
21126,241,Y,22543,20.0,25.059801999999998,121.49793500000001,套,4,1127.15,3,"(300237.6097002164, 2772493.8325229185)",182.47619047619048,True,True,False,False,True,False,True,True
21127,220,N,9000,8.3,25.0212468,121.4544314,套,5,1084.3373493975903,2,"(295862.7230151736, 2768207.8273361856)",170.76190476190476,False,True,False,False,True,True,True,True
21128,242,N,7200,7.5,25.035269,121.443101,套,2,960.0,2,"(294714.1248224002, 2769757.199220627)",270.93333333333334,False,False,True,False,True,False,False,False
21129,242,N,11000,10.0,25.041517300000002,121.4639587,套,3,1100.0,3,"(296816.5702644391, 2770456.341099496)",255.0,False,True,False,False,True,False,True,False
21130,105,N,22000,14.19,25.0492179,121.57589440000001,套,7,1550.387596899225,3,"(308108.2317132479, 2771352.6927246177)",97.55045871559633,False,True,False,False,False,True,True,False
21131,100,N,25000,10.85,25.0243134,121.52236270000002,套,4,2304.147465437788,3,"(302717.3799138911, 2768572.218237071)",155.40816326530611,False,True,False,False,True,True,True,True
21132,221,N,9000,8.0,25.070388100000002,121.6311822,套,2,1125.0,2,"(313676.014664329, 2773722.534860931)",147.76666666666668,False,True,False,False,False,False,False,True
21133,247,N,8000,8.0,25.0759699,121.4758236,套,4,1000.0,3,"(298000.4131368976, 2774276.644740945)",113.33333333333333,False,False,True,False,True,False,False,False
21134,111,N,39000,54.38,25.0988121,121.5279001,套,6,717.1754321441707,3,"(303244.0236931097, 2776826.290187996)",290.8,False,True,False,False,False,False,False,False
21135,236,N,9600,8.0,24.984667,121.44704240000002,套,3,1200.0,3,"(295130.35277653544, 2764153.619750029)",108.80952380952381,False,True,False,False,True,False,True,True
21136,111,N,75000,76.7,25.1215973,121.5330124,套,11,977.8357235984354,2,"(303749.6962277321, 2779352.1530101644)",272.3448275862069,False,True,False,False,False,True,True,True
21137,112,N,8800,8.5,25.140311899999997,121.5126085,套,4,1035.2941176470588,1,"(301684.22657595435, 2781417.1349277548)",589.0,False,False,True,False,False,False,False,False
21138,114,N,10000,6.0,25.0809803,121.5772629,套,4,1666.666666666667,3,"(308231.3002237067, 2774871.488055219)",107.45689655172414,False,True,False,False,False,False,True,False
21139,236,N,7500,7.5,24.981386999999998,121.44263000000001,套,2,1000.0,3,"(294686.086602845, 2763788.854039853)",269.75,False,False,True,False,False,False,False,False
21141,220,N,7000,5.3,25.0211398,121.479156,套,5,1320.754716981132,2,"(298358.090166272, 2768204.5742193647)",179.9655172413793,False,False,True,False,True,False,False,True
21142,237,N,13500,40.0,24.9284016,121.37620859999998,套,9,337.5,2,"(287996.6483067618, 2757899.811962444)",149.04347826086956,False,True,False,False,True,False,True,True
21143,111,N,105000,69.14,25.1051832,121.5269106,套,11,1518.657795776685,3,"(303141.46758462215, 2777531.6039746925)",265.375,False,True,False,False,False,False,False,False
21144,251,Y,18000,30.84,25.1867548,121.4435088,套,13,583.6575875486383,2,"(294700.1566667445, 2786536.749925909)",247.0,True,False,False,False,False,False,False,False
21145,106,N,40000,18.52,25.032823999999998,121.553331,套,5,2159.827213822894,3,"(305838.94190690323, 2769527.31052912)",245.67441860465115,False,True,False,False,True,True,True,True
21147,114,N,68000,47.0,25.0642174,121.58650520000002,套,6,1446.8085106382978,2,"(309171.69125711295, 2773018.7318852684)",582.5,False,True,False,False,False,False,True,False
21148,115,Y,11500,6.0,25.045955,121.58207800000001,套,6,1916.666666666667,3,"(308733.730526156, 2770993.9433027706)",197.3548387096774,True,True,False,False,False,False,False,False
21150,114,N,23000,33.63,25.0837138,121.5856075,套,5,683.9131727624144,3,"(309071.7672188706, 2775177.890229757)",0.0,False,True,False,False,False,False,True,False
21151,106,N,56000,34.0,25.031039800000002,121.52322279999998,套,4,1647.0588235294117,3,"(302801.3051880157, 2769317.6043702145)",242.13888888888889,False,True,False,False,True,True,True,True
21152,112,N,60000,57.0,25.1121119,121.51680829999998,套,6,1052.6315789473683,3,"(302119.64650102163, 2778295.1331543373)",154.33333333333334,False,True,False,False,False,False,True,False
21153,236,Y,25000,30.0,24.97843,121.461597,套,1,833.3333333333335,2,"(296602.0567891856, 2763467.706764499)",152.2,True,False,False,False,False,False,False,False
21154,221,Y,25000,23.11,25.0684863,121.63697720000002,套,11,1081.782778018174,2,"(314261.64371831645, 2773514.6193565843)",188.8235294117647,True,False,False,False,False,False,False,False
21155,220,N,11000,6.0,25.0013669,121.4588769,套,5,1833.333333333333,3,"(296318.8401776733, 2766007.35707955)",98.56521739130434,False,True,False,False,True,True,False,True
21156,220,N,5800,4.0,25.003481,121.447433,套,3,1450.0,3,"(295162.90945349325, 2766237.6619147826)",80.0,False,False,True,False,True,False,False,False
21157,104,N,15000,9.0,25.0539568,121.52649699999999,套,4,1666.666666666667,3,"(303121.854961462, 2771857.297230625)",340.19565217391306,False,True,False,False,True,True,True,True
21158,247,N,8500,3.0,25.085575,121.478601,套,5,2833.333333333333,3,"(298276.83025402226, 2775341.5475647068)",141.16216216216216,False,False,True,False,True,False,False,False
21159,238,N,17000,25.3,24.9485787,121.3776422,套,16,671.9367588932806,2,"(288135.23064873833, 2760135.0785839492)",236.72413793103448,False,True,False,False,True,False,True,True
21160,251,N,21000,41.72,25.1842453,121.4437104,套,12,503.3557046979866,2,"(294721.3917731381, 2786258.847814852)",204.33333333333334,False,True,False,False,True,False,False,True
21161,242,Y,14000,14.0,25.0247855,121.4217031,套,12,1000.0,3,"(292558.414162532, 2768589.106526337)",146.1304347826087,True,False,False,False,False,False,False,False
21162,100,N,8700,10.0,25.019871,121.52806100000001,套,4,870.0,3,"(303294.38690830406, 2768082.3849875606)",177.23157894736843,False,True,True,False,False,True,True,True
21163,251,N,13500,13.7,25.1599296,121.4568615,套,13,985.4014598540148,3,"(296056.0384639151, 2783569.9123274987)",149.0,False,True,False,False,True,False,False,False
21164,242,N,6900,13.0,25.057644,121.466776,套,4,530.7692307692306,2,"(297094.6972930125, 2772243.5911504393)",184.75,False,False,True,False,False,False,False,False
21165,234,Y,36000,64.93,25.0048943,121.52359009999998,套,12,554.4432465732326,2,"(302849.56447129324, 2766421.7395592444)",163.77777777777777,True,False,False,False,False,False,False,True
21166,106,Y,73000,50.12,25.041752399999996,121.54336979999998,套,14,1456.504389465283,3,"(304829.7266162264, 2770512.1989504457)",304.85012285012283,True,True,False,False,True,True,True,True
21167,251,N,30700,30.7,25.1422138,121.4604988,套,12,1000.0,3,"(296429.42154471646, 2781608.8455934795)",172.42857142857142,False,True,False,False,False,False,True,False
21168,234,Y,45000,69.5,25.006692899999997,121.5062408,套,8,647.4820143884892,3,"(301097.6057295714, 2766614.30832208)",248.08,True,False,False,False,True,False,False,True
21169,251,N,40000,39.59,25.1422138,121.4604988,套,12,1010.3561505430664,3,"(296429.42154471646, 2781608.8455934795)",172.42857142857142,False,True,False,False,False,False,True,False
21170,114,N,59999,45.03,25.0780326,121.58706780000001,套,14,1332.4228292249609,3,"(309221.80816148187, 2774549.24118684)",246.84615384615384,False,True,False,False,False,False,False,False
21171,235,N,4000,4.0,25.0005353,121.51131129999999,套,1,1000.0,3,"(301611.9800355488, 2765934.184706563)",214.4,False,False,True,False,True,False,False,True
21172,231,Y,16000,27.69,24.963593,121.51317399999999,套,5,577.825929938606,2,"(301815.4837175216, 2761843.0027334723)",151.25,True,False,False,False,False,False,False,False
21173,106,N,11000,6.01,25.035844,121.538706,套,9,1830.2828618968388,3,"(304361.71264495724, 2769855.8706637598)",261.4074074074074,False,True,False,False,True,True,True,True
21174,114,N,20000,12.9,25.0828004,121.561752,套,8,1550.387596899225,3,"(306665.7699956806, 2775066.501106544)",328.8,False,True,False,False,False,False,True,False
21175,247,N,9000,5.0,25.083576,121.465511,套,2,1800.0,2,"(296957.1761503322, 2775115.515058578)",191.56603773584905,False,True,False,False,True,False,False,True
21176,241,N,23900,20.0,25.063662100000002,121.4980628,套,3,1195.0,3,"(300248.9294567248, 2772921.44563358)",161.82442748091603,False,True,False,False,True,False,True,True
21177,248,N,11000,9.0,25.0829948,121.43977050000001,套,3,1222.2222222222224,2,"(294360.847733669, 2775042.441959338)",149.53846153846155,False,True,False,False,False,False,True,False
21178,111,Y,24000,30.81,25.1218141,121.5346632,套,5,778.9678675754625,2,"(303916.0731155671, 2779376.825743751)",271.45454545454544,True,False,False,False,False,False,False,False
21179,106,Y,55000,34.57,25.042123999999998,121.54121599999999,套,2,1590.9748336708126,3,"(304612.2247124196, 2770552.4887242694)",272.5678391959799,True,True,False,False,True,True,True,True
21180,106,N,29000,9.7,25.0339263,121.544987,套,12,2989.6907216494847,3,"(304996.40603972675, 2769645.9922740078)",264.17021276595744,False,True,False,False,True,True,True,True
21181,112,Y,98000,61.0,25.113286300000002,121.5164567,套,6,1606.5573770491806,3,"(302083.68969363905, 2778425.0815056954)",170.97435897435898,True,False,False,False,False,False,False,False
21182,220,Y,40000,15.6,25.0288079,121.471124,套,3,2564.102564102564,3,"(297544.5064995222, 2769051.08496256)",232.54128440366972,True,False,False,False,True,False,False,True
21184,235,N,8500,4.0,24.9987335,121.4961929,套,1,2125.0,2,"(300086.627685625, 2765728.9384928285)",253.6,False,False,True,False,True,False,False,False
21185,112,Y,98000,61.0,25.113286300000002,121.5164567,套,12,1606.5573770491806,3,"(302083.68969363905, 2778425.0815056954)",170.97435897435898,True,False,False,False,False,False,False,False
21186,221,N,18000,25.0,25.064974,121.656136,套,3,720.0,2,"(316196.4266492363, 2773134.8127961815)",202.39622641509433,False,True,False,False,True,False,False,True
21187,104,N,43000,33.95,25.054598199999997,121.5250003,套,8,1266.5684830633286,3,"(302970.5643240928, 2771927.7554700663)",383.50625,False,True,False,False,True,True,True,True
21188,221,N,7000,6.0,25.0699538,121.662823,套,19,1166.6666666666667,2,"(316868.38212460105, 2773689.7032043166)",148.64285714285714,False,False,True,False,False,False,False,False
21189,220,Y,18000,25.25,25.019712,121.46823300000001,套,2,712.8712871287129,3,"(297256.2335904069, 2768042.569716054)",235.247311827957,True,False,False,False,True,False,False,True
21190,110,N,70000,59.7,25.0477896,121.56832959999998,套,10,1172.5293132328309,3,"(307345.585157167, 2771191.258401982)",240.64285714285714,False,True,False,False,False,True,True,True
21191,116,N,4800,5.0,24.987329000000003,121.56936499999999,套,4,960.0,2,"(307478.20579468913, 2764494.7424499416)",155.43478260869566,False,False,True,False,False,False,False,False
21192,241,Y,19000,32.0,25.067367,121.48254299999999,套,2,593.75,2,"(298681.6678180881, 2773326.143714105)",169.38709677419354,True,False,False,False,True,False,False,False
21193,251,N,10000,12.11,25.1728134,121.4382324,套,6,825.7638315441783,2,"(294173.37996707356, 2784990.767329692)",186.28048780487805,False,False,False,False,True,False,False,True
21195,116,N,5500,5.0,24.983718,121.56766200000001,套,5,1100.0,2,"(307307.95575847, 2764094.048993561)",191.53571428571428,False,False,True,False,False,False,False,False
21196,242,N,6000,5.0,25.0400716,121.4519176,套,6,1200.0,3,"(295602.0599580654, 2770292.098025015)",184.78125,False,False,True,False,True,False,False,False
21197,115,N,12500,6.0,25.045994,121.582603,套,2,2083.333333333333,3,"(308786.6874669968, 2770998.491134197)",200.5737704918033,False,True,False,False,False,True,True,False
21198,114,N,12500,12.5,25.086143,121.59168000000001,套,5,1000.0,3,"(309683.15213148785, 2775449.633248641)",115.89473684210526,False,True,False,False,False,False,True,False
21199,116,Y,8000,6.0,24.985971,121.58068200000001,套,6,1333.3333333333333,2,"(308621.3420827411, 2764349.166835771)",169.0,True,False,True,False,False,False,False,False
21201,243,N,4800,7.0,25.040824100000002,121.4260511,套,3,685.7142857142858,2,"(292991.63116503105, 2770366.9837100455)",80.29166666666667,False,False,True,False,False,False,False,False
21202,104,Y,52000,21.0,25.079784600000004,121.55922340000002,套,6,2476.190476190476,3,"(306412.0787167311, 2774731.3938979893)",393.25,True,True,False,False,False,False,True,False
21205,251,Y,16000,32.0,25.1788798,121.4367281,套,4,500.0,2,"(294019.56729509385, 2785662.2287553097)",130.875,True,False,False,False,True,False,False,False
21206,231,N,21000,25.0,24.957286800000002,121.53434750000001,套,8,840.0,3,"(303956.1730546413, 2761152.7491149404)",259.6521739130435,False,True,False,False,True,False,False,True
21207,112,Y,53000,58.0,25.1416424,121.50784180000001,套,4,913.7931034482757,3,"(301203.05652221, 2781562.691719298)",369.0,True,False,False,False,False,False,False,False
21208,105,Y,77880,38.26,25.044662699999996,121.5566635,套,3,2035.546262415055,3,"(306169.8529558431, 2770840.0116467867)",393.4310344827586,True,True,False,False,True,True,True,True
21209,221,N,9500,16.0,25.076795100000002,121.66710379999999,套,18,593.75,2,"(317296.52062885766, 2774449.622521294)",170.0,False,True,False,False,True,False,True,False
21210,110,N,9900,6.0,25.039884,121.57803899999999,套,4,1650.0,3,"(308329.0440149093, 2770319.735545386)",187.9360465116279,False,True,False,False,False,True,True,False
21211,231,N,12800,8.0,24.976152,121.54065,套,5,1600.0,3,"(304584.2623744264, 2763244.8629322713)",216.60416666666666,False,True,False,False,False,False,False,True
21212,241,N,25000,26.0,25.0673069,121.5009789,套,3,961.5384615384617,3,"(300541.64040650486, 2773326.250409627)",106.18620689655172,False,True,False,False,True,False,True,True
21213,115,N,48000,55.0,25.0442982,121.5938034,套,12,872.7272727272727,3,"(309917.6971706099, 2770815.5656766715)",0.0,False,True,False,False,False,False,True,False
21214,110,N,18000,12.0,25.0302719,121.561853,套,4,1500.0,3,"(306700.12314511737, 2769248.1668686075)",202.84552845528455,False,True,False,False,False,True,True,True
21215,242,N,9000,5.0,25.030945499999998,121.4432986,套,2,1800.0,2,"(294735.63310306147, 2769278.374416673)",200.0,False,True,False,False,True,True,True,False
21216,112,N,6800,10.0,25.115523100000004,121.5203547,套,2,680.0,3,"(302475.84756805137, 2778674.3535172236)",195.0,False,False,True,False,False,False,False,False
21219,110,N,58800,31.96,25.0242199,121.5528497,套,10,1839.7997496871092,3,"(305794.2615690435, 2768574.074108342)",299.3804347826087,False,True,False,False,False,True,True,True
21220,104,N,46000,19.0,25.064433800000003,121.5384007,套,10,2421.0526315789475,3,"(304318.30360918894, 2773022.517745343)",272.0810810810811,False,True,False,False,False,True,True,True
21221,106,Y,65000,36.0,25.0449406,121.55828159999999,套,12,1805.555555555556,3,"(306333.0028894755, 2770871.466015194)",334.0967741935484,True,True,False,False,True,True,True,True
21222,104,N,28000,10.3,25.079557100000002,121.5606548,套,10,2718.4466019417473,3,"(306556.5797562164, 2774706.792717699)",394.25,False,True,False,False,False,False,True,False
21224,103,N,36000,28.04,25.051613500000002,121.5176875,套,4,1283.8801711840226,3,"(302233.98207689635, 2771594.310372458)",245.30735930735932,False,True,False,False,True,True,True,True
21225,252,N,11000,35.0,25.258485500000003,121.5017278,套,8,314.2857142857143,1,"(300538.3466711086, 2794502.804958567)",200.46666666666667,False,False,False,False,True,False,False,True
21226,251,N,9500,12.66,25.172960999999997,121.43875120000001,套,7,750.3949447077409,2,"(294225.6218823731, 2785007.2866991656)",188.48275862068965,False,False,False,False,True,False,False,True
21227,251,N,4000,5.0,25.1749306,121.4465027,套,2,800.0,3,"(295006.2511364259, 2785228.0200833674)",133.75806451612902,False,False,True,False,True,False,False,False
21228,235,N,28000,36.17,24.9918036,121.50063840000001,套,10,774.1222007188278,3,"(300538.2061019667, 2764963.001457423)",143.54545454545453,False,True,False,False,True,False,False,True
21229,115,N,38000,26.78,25.0622722,121.616254,套,6,1418.9693801344283,3,"(312174.06084954133, 2772816.614253042)",518.6153846153846,False,True,False,False,False,False,False,False
21230,110,N,5500,5.0,25.023285,121.55556100000001,套,5,1100.0,3,"(306068.3195257395, 2768471.639038892)",196.13333333333333,False,True,True,False,False,True,True,True
21231,106,Y,16500,6.0,25.043025,121.54668600000001,套,2,2750.0,3,"(305163.7910758326, 2770654.5068058586)",319.4140625,True,True,False,False,True,True,True,True
21232,115,Y,70000,36.91,25.0628413,121.61550659999999,套,1,1896.5050121918187,3,"(312098.36668067373, 2772879.308306795)",0.0,True,False,False,False,False,False,False,False
21233,100,Y,22000,28.0,25.013283899999998,121.534559,套,4,785.7142857142858,3,"(303953.0864347739, 2767355.3358472055)",181.2840909090909,True,True,False,False,False,False,True,True
21234,220,Y,18000,22.7,24.998537600000002,121.44858329999998,套,3,792.9515418502202,3,"(295280.83159060177, 2765690.494801706)",35.0,True,False,False,False,True,False,False,False
21235,231,N,18000,25.0,24.9543505,121.56007949999999,套,8,720.0,1,"(306555.8765430346, 2760837.9823665037)",584.0,False,True,False,False,True,True,True,False
21236,236,Y,20000,28.99,24.9843185,121.46802520000001,套,1,689.8930665746809,2,"(297248.796222719, 2764122.1634431677)",60.275862068965516,True,False,False,False,True,False,False,False
21237,220,N,45000,43.38,25.0290887,121.4728473,套,5,1037.344398340249,3,"(297718.31102868775, 2769082.7938128537)",208.65289256198346,False,True,False,False,True,True,False,True
21238,116,N,8000,6.0,24.9869843,121.5464783,套,4,1333.3333333333333,3,"(305167.86841418885, 2764447.0576942363)",120.0,False,False,True,False,False,False,False,False
21239,106,N,12000,8.0,25.029031,121.551955,套,4,1500.0,3,"(305701.7937300827, 2769106.609881498)",262.9230769230769,False,True,False,False,False,True,True,True
21240,105,N,30000,19.0,25.049905600000002,121.5747625,套,9,1578.947368421053,3,"(307993.6960206029, 2771428.381016497)",85.56218905472637,False,True,False,False,False,True,True,False
21242,251,N,16500,21.0,25.186009100000003,121.43032749999999,套,15,785.7142857142858,1,"(293371.89371320995, 2786449.839782866)",0.0,False,False,False,False,True,False,True,False
21243,235,Y,35000,41.27,24.996070800000002,121.5024943,套,10,848.073661255149,3,"(300723.80620200274, 2765436.3485624446)",138.96969696969697,True,False,False,False,True,False,False,True
21244,251,N,19000,44.47,25.1871749,121.443312,套,12,427.2543287609624,2,"(294680.1682005874, 2786583.2177008)",247.0,False,True,False,False,True,False,False,False
21245,234,Y,25000,23.0,25.0101681,121.5191424,套,1,1086.9565217391305,3,"(302398.3818638839, 2767004.1644495274)",176.88297872340425,True,False,False,False,True,False,False,True
21246,251,N,19000,44.47,25.1871749,121.443312,套,13,427.2543287609624,2,"(294680.1682005874, 2786583.2177008)",247.0,False,True,False,False,True,False,False,False
21247,234,N,12500,5.0,25.002102800000003,121.5091324,套,1,2500.0,3,"(301391.38511188654, 2766106.9805297777)",240.24719101123594,False,True,False,False,True,False,False,True
21248,104,N,20000,13.2,25.0610323,121.5256977,套,7,1515.1515151515152,3,"(303038.1611197492, 2772640.706174062)",331.98571428571427,False,True,False,False,False,True,True,True
21249,236,N,6500,5.5,24.989358,121.44850100000001,套,5,1181.8181818181818,3,"(295275.886925854, 2764673.698874131)",183.51923076923077,False,False,True,False,True,False,False,False
21250,251,Y,19000,37.9,25.1763205,121.45467279999998,套,4,501.3192612137203,2,"(295829.26616231754, 2785384.7297220724)",109.1,True,False,False,False,False,False,False,False
21251,242,N,35000,39.0,25.0564228,121.4553533,套,5,897.4358974358976,2,"(295942.6597394898, 2772104.39703757)",322.0,False,True,False,False,False,True,True,False
21252,221,N,11000,11.0,25.0616697,121.65539299999999,套,6,1000.0,2,"(316123.2381941019, 2772768.4404868647)",173.5909090909091,False,True,False,False,True,False,False,True
21253,106,N,7000,5.0,25.030217899999997,121.529618,套,4,1400.0,3,"(303447.0480433787, 2769229.0753174676)",252.5742574257426,False,True,True,False,True,True,True,True
21254,251,N,6500,6.0,25.176807500000002,121.4389102,套,4,1083.3333333333333,2,"(294240.2606997956, 2785433.402285385)",151.84615384615384,False,False,True,False,True,False,False,False
21255,251,Y,14000,13.56,25.1298618,121.45926670000001,套,12,1032.4483775811211,2,"(296309.8528661086, 2780240.2387264157)",230.33333333333334,True,False,False,False,False,False,False,False
21256,108,N,5300,4.0,25.0250697,121.498751,套,2,1325.0,2,"(300334.11459446105, 2768647.007319862)",124.21428571428571,False,False,True,False,False,False,False,True
21257,110,N,49500,45.21,25.020490600000002,121.5587311,套,6,1094.890510948905,3,"(306389.5355608914, 2768163.431807205)",133.19230769230768,False,True,False,False,False,True,True,False
21259,110,N,6600,7.0,25.0394039,121.57803340000001,套,5,942.8571428571428,3,"(308328.7059932849, 2770266.5543554635)",186.68421052631578,False,True,True,False,False,True,True,False
21260,251,N,7000,7.0,25.1755197,121.4537957,套,5,1000.0,2,"(295741.15553921193, 2785295.72960205)",97.28947368421052,False,False,True,False,False,False,False,False
21261,251,N,14000,13.5,25.1292758,121.45880359999998,套,12,1037.037037037037,2,"(296263.3765744108, 2780175.170951967)",219.0,False,True,False,False,False,False,True,False
21262,104,Y,80000,31.7,25.054375,121.539055,套,3,2523.6593059936913,3,"(304388.7560993407, 2771908.609071769)",237.24096385542168,True,True,False,False,False,True,True,True
21263,111,N,115000,53.88,25.119398,121.525438,套,9,2134.3726800296954,2,"(302986.81795927795, 2779105.5486842087)",304.8510638297872,False,True,False,False,False,True,True,True
21264,110,N,100000,29.75,25.0314145,121.56064840000002,套,11,3361.344537815126,3,"(306578.0328655826, 2769374.223903145)",229.21768707482994,False,True,False,False,False,True,True,True
21265,242,N,48000,56.0,25.048290899999998,121.4615601,套,20,857.1428571428571,2,"(296571.9732444787, 2771205.7900848547)",446.25,False,True,False,False,False,True,True,True
21266,116,N,32000,43.19,24.985182199999997,121.55924080000001,套,2,740.9122482056032,2,"(306457.1126204514, 2764252.699758681)",143.64705882352942,False,True,False,False,False,False,True,True
21267,110,N,89999,64.17,25.042954,121.56874180000001,套,11,1402.5089605734768,3,"(307389.4286999213, 2770655.8130206103)",229.03271028037383,False,True,False,False,False,True,True,True
21268,251,N,23000,39.3,25.141957,121.4587223,套,4,585.2417302798982,3,"(296250.4016505506, 2781579.7903586635)",172.42857142857142,False,True,False,False,False,False,True,False
21269,220,N,6000,5.0,24.993740300000002,121.45351409999998,套,5,1200.0,3,"(295780.3396847695, 2765160.782555421)",143.66666666666666,False,False,True,False,True,False,False,False
21270,231,N,5000,5.0,24.984389,121.543772,套,3,1000.0,3,"(304895.81014956336, 2764158.4916917533)",253.16071428571428,False,False,True,False,False,False,False,False
21271,105,N,15000,8.0,25.040187699999997,121.5839527,套,4,1875.0,3,"(308925.65473384963, 2770355.936503374)",137.71428571428572,False,True,False,False,False,True,True,False
21272,106,N,12000,8.0,25.043103600000002,121.547367,套,5,1500.0,3,"(305232.47407094535, 2770663.4907180127)",321.53637901861254,False,True,False,False,True,True,True,True
21274,115,N,25000,15.53,25.0613365,121.6153183,套,7,1609.7875080489373,3,"(312080.1269470023, 2772712.539894173)",452.9375,False,True,False,False,False,False,False,False
21275,111,N,15000,16.0,25.088048999999998,121.50943500000001,套,4,937.5,2,"(301386.09638630954, 2775626.9527127566)",95.35714285714286,False,True,False,False,False,False,True,False
21278,110,N,40000,22.63,25.0396956,121.57640359999998,套,5,1767.5651789659744,3,"(308164.10352243466, 2770298.1635196256)",206.98601398601397,False,True,False,False,False,True,True,False
21279,104,N,33000,27.59,25.054282999999998,121.5382403,套,3,1196.0855382384925,3,"(304306.5947086389, 2771898.0913489955)",283.4938271604938,False,True,False,False,False,True,True,True
21280,106,N,14500,10.0,25.024994,121.531724,套,5,1450.0,3,"(303661.8533529973, 2768651.281324635)",141.82386363636363,False,True,False,False,True,True,True,True
21281,100,N,18000,9.0,25.0151367,121.53332520000001,套,4,2000.0,3,"(303827.74878404214, 2767560.0707637607)",166.5933147632312,False,True,False,False,False,True,True,True
21282,235,N,9000,6.0,25.005914,121.485584,套,2,1500.0,2,"(299012.87994280516, 2766520.4049398075)",293.4,False,True,False,False,True,True,True,False
21283,251,N,13000,15.64,25.2372736,121.45738759999999,套,5,831.2020460358057,0,"(296079.9565492816, 2792137.2581825242)",303.0,False,False,False,False,True,False,True,False
21284,238,N,7800,7.0,24.991657699999998,121.42427169999999,套,7,1114.2857142857142,2,"(292829.12804778316, 2764920.5518718925)",121.25882352941177,False,False,True,False,False,False,False,False
21285,111,N,9000,5.0,25.0833812,121.5228267,套,1,1800.0,3,"(302738.92529314896, 2775115.078610956)",153.14754098360655,False,True,False,False,False,False,True,False
21286,242,N,16000,35.06,25.0526973,121.4517996,套,5,456.3605248146035,2,"(295585.48402175715, 2771690.5404629973)",183.03846153846155,False,True,False,False,False,True,True,True
21287,110,N,52000,45.19,25.015886,121.562198,套,6,1150.6970568709892,3,"(306741.5537112712, 2767654.848514216)",350.0,False,True,False,False,False,True,True,False
21288,241,N,5500,5.0,25.0792913,121.4931554,套,4,1100.0,3,"(299747.5058625989, 2774650.8078267495)",104.5,False,False,True,False,True,False,False,False
21289,251,N,4500,6.0,25.176171,121.46136399999999,套,4,750.0,1,"(296503.7793628702, 2785370.463739954)",350.0,False,False,True,False,False,False,False,False
